fault_id,module,hierarchical_path,campaign_type,fault_kind,bit_index,name,result_type,result,cycles,error_code,fault_detect,safety_fault,latent_fault
B0004_050,config_slave,dut.u_cfg.mask_inv_q[0][50],config_bit,cfg_mask_inv_q0,50,cfg_mask_inv_q0,config_bit,detected,2,11,1,0,1
B0004_051,config_slave,dut.u_cfg.mask_inv_q[0][51],config_bit,cfg_mask_inv_q0,51,cfg_mask_inv_q0,config_bit,detected,2,11,1,0,1
B0004_052,config_slave,dut.u_cfg.mask_inv_q[0][52],config_bit,cfg_mask_inv_q0,52,cfg_mask_inv_q0,config_bit,detected,2,11,1,0,1
B0004_053,config_slave,dut.u_cfg.mask_inv_q[0][53],config_bit,cfg_mask_inv_q0,53,cfg_mask_inv_q0,config_bit,detected,2,11,1,0,1
B0004_054,config_slave,dut.u_cfg.mask_inv_q[0][54],config_bit,cfg_mask_inv_q0,54,cfg_mask_inv_q0,config_bit,detected,2,11,1,0,1
B0004_055,config_slave,dut.u_cfg.mask_inv_q[0][55],config_bit,cfg_mask_inv_q0,55,cfg_mask_inv_q0,config_bit,detected,2,11,1,0,1
B0004_056,config_slave,dut.u_cfg.mask_inv_q[0][56],config_bit,cfg_mask_inv_q0,56,cfg_mask_inv_q0,config_bit,detected,2,11,1,0,1
B0004_057,config_slave,dut.u_cfg.mask_inv_q[0][57],config_bit,cfg_mask_inv_q0,57,cfg_mask_inv_q0,config_bit,detected,2,11,1,0,1
B0004_058,config_slave,dut.u_cfg.mask_inv_q[0][58],config_bit,cfg_mask_inv_q0,58,cfg_mask_inv_q0,config_bit,detected,2,11,1,0,1
B0004_059,config_slave,dut.u_cfg.mask_inv_q[0][59],config_bit,cfg_mask_inv_q0,59,cfg_mask_inv_q0,config_bit,detected,2,11,1,0,1
B0004_060,config_slave,dut.u_cfg.mask_inv_q[0][60],config_bit,cfg_mask_inv_q0,60,cfg_mask_inv_q0,config_bit,detected,2,11,1,0,1
B0004_061,config_slave,dut.u_cfg.mask_inv_q[0][61],config_bit,cfg_mask_inv_q0,61,cfg_mask_inv_q0,config_bit,detected,2,11,1,0,1
B0004_062,config_slave,dut.u_cfg.mask_inv_q[0][62],config_bit,cfg_mask_inv_q0,62,cfg_mask_inv_q0,config_bit,detected,2,11,1,0,1
B0004_063,config_slave,dut.u_cfg.mask_inv_q[0][63],config_bit,cfg_mask_inv_q0,63,cfg_mask_inv_q0,config_bit,detected,2,11,1,0,1
B0005_000,config_slave,dut.u_cfg.expected_inv_q[0][0],config_bit,cfg_expected_inv_q0,0,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_001,config_slave,dut.u_cfg.expected_inv_q[0][1],config_bit,cfg_expected_inv_q0,1,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_002,config_slave,dut.u_cfg.expected_inv_q[0][2],config_bit,cfg_expected_inv_q0,2,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_003,config_slave,dut.u_cfg.expected_inv_q[0][3],config_bit,cfg_expected_inv_q0,3,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_004,config_slave,dut.u_cfg.expected_inv_q[0][4],config_bit,cfg_expected_inv_q0,4,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_005,config_slave,dut.u_cfg.expected_inv_q[0][5],config_bit,cfg_expected_inv_q0,5,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_006,config_slave,dut.u_cfg.expected_inv_q[0][6],config_bit,cfg_expected_inv_q0,6,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_007,config_slave,dut.u_cfg.expected_inv_q[0][7],config_bit,cfg_expected_inv_q0,7,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_008,config_slave,dut.u_cfg.expected_inv_q[0][8],config_bit,cfg_expected_inv_q0,8,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_009,config_slave,dut.u_cfg.expected_inv_q[0][9],config_bit,cfg_expected_inv_q0,9,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_010,config_slave,dut.u_cfg.expected_inv_q[0][10],config_bit,cfg_expected_inv_q0,10,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_011,config_slave,dut.u_cfg.expected_inv_q[0][11],config_bit,cfg_expected_inv_q0,11,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_012,config_slave,dut.u_cfg.expected_inv_q[0][12],config_bit,cfg_expected_inv_q0,12,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_013,config_slave,dut.u_cfg.expected_inv_q[0][13],config_bit,cfg_expected_inv_q0,13,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_014,config_slave,dut.u_cfg.expected_inv_q[0][14],config_bit,cfg_expected_inv_q0,14,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_015,config_slave,dut.u_cfg.expected_inv_q[0][15],config_bit,cfg_expected_inv_q0,15,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_016,config_slave,dut.u_cfg.expected_inv_q[0][16],config_bit,cfg_expected_inv_q0,16,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_017,config_slave,dut.u_cfg.expected_inv_q[0][17],config_bit,cfg_expected_inv_q0,17,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_018,config_slave,dut.u_cfg.expected_inv_q[0][18],config_bit,cfg_expected_inv_q0,18,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_019,config_slave,dut.u_cfg.expected_inv_q[0][19],config_bit,cfg_expected_inv_q0,19,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_020,config_slave,dut.u_cfg.expected_inv_q[0][20],config_bit,cfg_expected_inv_q0,20,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_021,config_slave,dut.u_cfg.expected_inv_q[0][21],config_bit,cfg_expected_inv_q0,21,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_022,config_slave,dut.u_cfg.expected_inv_q[0][22],config_bit,cfg_expected_inv_q0,22,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_023,config_slave,dut.u_cfg.expected_inv_q[0][23],config_bit,cfg_expected_inv_q0,23,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_024,config_slave,dut.u_cfg.expected_inv_q[0][24],config_bit,cfg_expected_inv_q0,24,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_025,config_slave,dut.u_cfg.expected_inv_q[0][25],config_bit,cfg_expected_inv_q0,25,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_026,config_slave,dut.u_cfg.expected_inv_q[0][26],config_bit,cfg_expected_inv_q0,26,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_027,config_slave,dut.u_cfg.expected_inv_q[0][27],config_bit,cfg_expected_inv_q0,27,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_028,config_slave,dut.u_cfg.expected_inv_q[0][28],config_bit,cfg_expected_inv_q0,28,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_029,config_slave,dut.u_cfg.expected_inv_q[0][29],config_bit,cfg_expected_inv_q0,29,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_030,config_slave,dut.u_cfg.expected_inv_q[0][30],config_bit,cfg_expected_inv_q0,30,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_031,config_slave,dut.u_cfg.expected_inv_q[0][31],config_bit,cfg_expected_inv_q0,31,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_032,config_slave,dut.u_cfg.expected_inv_q[0][32],config_bit,cfg_expected_inv_q0,32,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_033,config_slave,dut.u_cfg.expected_inv_q[0][33],config_bit,cfg_expected_inv_q0,33,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_034,config_slave,dut.u_cfg.expected_inv_q[0][34],config_bit,cfg_expected_inv_q0,34,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_035,config_slave,dut.u_cfg.expected_inv_q[0][35],config_bit,cfg_expected_inv_q0,35,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_036,config_slave,dut.u_cfg.expected_inv_q[0][36],config_bit,cfg_expected_inv_q0,36,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_037,config_slave,dut.u_cfg.expected_inv_q[0][37],config_bit,cfg_expected_inv_q0,37,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_038,config_slave,dut.u_cfg.expected_inv_q[0][38],config_bit,cfg_expected_inv_q0,38,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_039,config_slave,dut.u_cfg.expected_inv_q[0][39],config_bit,cfg_expected_inv_q0,39,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_040,config_slave,dut.u_cfg.expected_inv_q[0][40],config_bit,cfg_expected_inv_q0,40,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_041,config_slave,dut.u_cfg.expected_inv_q[0][41],config_bit,cfg_expected_inv_q0,41,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_042,config_slave,dut.u_cfg.expected_inv_q[0][42],config_bit,cfg_expected_inv_q0,42,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_043,config_slave,dut.u_cfg.expected_inv_q[0][43],config_bit,cfg_expected_inv_q0,43,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_044,config_slave,dut.u_cfg.expected_inv_q[0][44],config_bit,cfg_expected_inv_q0,44,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_045,config_slave,dut.u_cfg.expected_inv_q[0][45],config_bit,cfg_expected_inv_q0,45,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_046,config_slave,dut.u_cfg.expected_inv_q[0][46],config_bit,cfg_expected_inv_q0,46,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_047,config_slave,dut.u_cfg.expected_inv_q[0][47],config_bit,cfg_expected_inv_q0,47,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_048,config_slave,dut.u_cfg.expected_inv_q[0][48],config_bit,cfg_expected_inv_q0,48,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_049,config_slave,dut.u_cfg.expected_inv_q[0][49],config_bit,cfg_expected_inv_q0,49,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_050,config_slave,dut.u_cfg.expected_inv_q[0][50],config_bit,cfg_expected_inv_q0,50,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_051,config_slave,dut.u_cfg.expected_inv_q[0][51],config_bit,cfg_expected_inv_q0,51,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_052,config_slave,dut.u_cfg.expected_inv_q[0][52],config_bit,cfg_expected_inv_q0,52,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_053,config_slave,dut.u_cfg.expected_inv_q[0][53],config_bit,cfg_expected_inv_q0,53,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_054,config_slave,dut.u_cfg.expected_inv_q[0][54],config_bit,cfg_expected_inv_q0,54,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_055,config_slave,dut.u_cfg.expected_inv_q[0][55],config_bit,cfg_expected_inv_q0,55,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_056,config_slave,dut.u_cfg.expected_inv_q[0][56],config_bit,cfg_expected_inv_q0,56,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_057,config_slave,dut.u_cfg.expected_inv_q[0][57],config_bit,cfg_expected_inv_q0,57,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_058,config_slave,dut.u_cfg.expected_inv_q[0][58],config_bit,cfg_expected_inv_q0,58,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_059,config_slave,dut.u_cfg.expected_inv_q[0][59],config_bit,cfg_expected_inv_q0,59,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_060,config_slave,dut.u_cfg.expected_inv_q[0][60],config_bit,cfg_expected_inv_q0,60,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_061,config_slave,dut.u_cfg.expected_inv_q[0][61],config_bit,cfg_expected_inv_q0,61,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_062,config_slave,dut.u_cfg.expected_inv_q[0][62],config_bit,cfg_expected_inv_q0,62,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0005_063,config_slave,dut.u_cfg.expected_inv_q[0][63],config_bit,cfg_expected_inv_q0,63,cfg_expected_inv_q0,config_bit,detected,2,11,1,0,1
B0006_000,core_logic,dut.u_core.state_inv[0],core_bit,core_state_inv,0,core_state_inv,core_bit,detected,2,41,0,1,1
B0006_001,core_logic,dut.u_core.state_inv[1],core_bit,core_state_inv,1,core_state_inv,core_bit,detected,2,41,0,1,1
B0006_002,core_logic,dut.u_core.state_inv[2],core_bit,core_state_inv,2,core_state_inv,core_bit,detected,2,41,0,1,1
B0006_003,core_logic,dut.u_core.state_inv[3],core_bit,core_state_inv,3,core_state_inv,core_bit,detected,2,41,0,1,1
B0007_000,core_logic,dut.u_core.fault_or_accum_inv[0],core_bit,core_fault_or_accum_inv,0,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_001,core_logic,dut.u_core.fault_or_accum_inv[1],core_bit,core_fault_or_accum_inv,1,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_002,core_logic,dut.u_core.fault_or_accum_inv[2],core_bit,core_fault_or_accum_inv,2,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_003,core_logic,dut.u_core.fault_or_accum_inv[3],core_bit,core_fault_or_accum_inv,3,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_004,core_logic,dut.u_core.fault_or_accum_inv[4],core_bit,core_fault_or_accum_inv,4,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_005,core_logic,dut.u_core.fault_or_accum_inv[5],core_bit,core_fault_or_accum_inv,5,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_006,core_logic,dut.u_core.fault_or_accum_inv[6],core_bit,core_fault_or_accum_inv,6,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_007,core_logic,dut.u_core.fault_or_accum_inv[7],core_bit,core_fault_or_accum_inv,7,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_008,core_logic,dut.u_core.fault_or_accum_inv[8],core_bit,core_fault_or_accum_inv,8,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_009,core_logic,dut.u_core.fault_or_accum_inv[9],core_bit,core_fault_or_accum_inv,9,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_010,core_logic,dut.u_core.fault_or_accum_inv[10],core_bit,core_fault_or_accum_inv,10,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_011,core_logic,dut.u_core.fault_or_accum_inv[11],core_bit,core_fault_or_accum_inv,11,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_012,core_logic,dut.u_core.fault_or_accum_inv[12],core_bit,core_fault_or_accum_inv,12,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_013,core_logic,dut.u_core.fault_or_accum_inv[13],core_bit,core_fault_or_accum_inv,13,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_014,core_logic,dut.u_core.fault_or_accum_inv[14],core_bit,core_fault_or_accum_inv,14,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_015,core_logic,dut.u_core.fault_or_accum_inv[15],core_bit,core_fault_or_accum_inv,15,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_016,core_logic,dut.u_core.fault_or_accum_inv[16],core_bit,core_fault_or_accum_inv,16,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_017,core_logic,dut.u_core.fault_or_accum_inv[17],core_bit,core_fault_or_accum_inv,17,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_018,core_logic,dut.u_core.fault_or_accum_inv[18],core_bit,core_fault_or_accum_inv,18,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_019,core_logic,dut.u_core.fault_or_accum_inv[19],core_bit,core_fault_or_accum_inv,19,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_020,core_logic,dut.u_core.fault_or_accum_inv[20],core_bit,core_fault_or_accum_inv,20,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_021,core_logic,dut.u_core.fault_or_accum_inv[21],core_bit,core_fault_or_accum_inv,21,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_022,core_logic,dut.u_core.fault_or_accum_inv[22],core_bit,core_fault_or_accum_inv,22,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_023,core_logic,dut.u_core.fault_or_accum_inv[23],core_bit,core_fault_or_accum_inv,23,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_024,core_logic,dut.u_core.fault_or_accum_inv[24],core_bit,core_fault_or_accum_inv,24,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_025,core_logic,dut.u_core.fault_or_accum_inv[25],core_bit,core_fault_or_accum_inv,25,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_026,core_logic,dut.u_core.fault_or_accum_inv[26],core_bit,core_fault_or_accum_inv,26,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_027,core_logic,dut.u_core.fault_or_accum_inv[27],core_bit,core_fault_or_accum_inv,27,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_028,core_logic,dut.u_core.fault_or_accum_inv[28],core_bit,core_fault_or_accum_inv,28,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_029,core_logic,dut.u_core.fault_or_accum_inv[29],core_bit,core_fault_or_accum_inv,29,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_030,core_logic,dut.u_core.fault_or_accum_inv[30],core_bit,core_fault_or_accum_inv,30,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_031,core_logic,dut.u_core.fault_or_accum_inv[31],core_bit,core_fault_or_accum_inv,31,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_032,core_logic,dut.u_core.fault_or_accum_inv[32],core_bit,core_fault_or_accum_inv,32,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_033,core_logic,dut.u_core.fault_or_accum_inv[33],core_bit,core_fault_or_accum_inv,33,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_034,core_logic,dut.u_core.fault_or_accum_inv[34],core_bit,core_fault_or_accum_inv,34,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_035,core_logic,dut.u_core.fault_or_accum_inv[35],core_bit,core_fault_or_accum_inv,35,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_036,core_logic,dut.u_core.fault_or_accum_inv[36],core_bit,core_fault_or_accum_inv,36,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_037,core_logic,dut.u_core.fault_or_accum_inv[37],core_bit,core_fault_or_accum_inv,37,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_038,core_logic,dut.u_core.fault_or_accum_inv[38],core_bit,core_fault_or_accum_inv,38,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_039,core_logic,dut.u_core.fault_or_accum_inv[39],core_bit,core_fault_or_accum_inv,39,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_040,core_logic,dut.u_core.fault_or_accum_inv[40],core_bit,core_fault_or_accum_inv,40,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_041,core_logic,dut.u_core.fault_or_accum_inv[41],core_bit,core_fault_or_accum_inv,41,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_042,core_logic,dut.u_core.fault_or_accum_inv[42],core_bit,core_fault_or_accum_inv,42,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_043,core_logic,dut.u_core.fault_or_accum_inv[43],core_bit,core_fault_or_accum_inv,43,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_044,core_logic,dut.u_core.fault_or_accum_inv[44],core_bit,core_fault_or_accum_inv,44,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_045,core_logic,dut.u_core.fault_or_accum_inv[45],core_bit,core_fault_or_accum_inv,45,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_046,core_logic,dut.u_core.fault_or_accum_inv[46],core_bit,core_fault_or_accum_inv,46,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_047,core_logic,dut.u_core.fault_or_accum_inv[47],core_bit,core_fault_or_accum_inv,47,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_048,core_logic,dut.u_core.fault_or_accum_inv[48],core_bit,core_fault_or_accum_inv,48,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_049,core_logic,dut.u_core.fault_or_accum_inv[49],core_bit,core_fault_or_accum_inv,49,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_050,core_logic,dut.u_core.fault_or_accum_inv[50],core_bit,core_fault_or_accum_inv,50,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_051,core_logic,dut.u_core.fault_or_accum_inv[51],core_bit,core_fault_or_accum_inv,51,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_052,core_logic,dut.u_core.fault_or_accum_inv[52],core_bit,core_fault_or_accum_inv,52,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_053,core_logic,dut.u_core.fault_or_accum_inv[53],core_bit,core_fault_or_accum_inv,53,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_054,core_logic,dut.u_core.fault_or_accum_inv[54],core_bit,core_fault_or_accum_inv,54,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_055,core_logic,dut.u_core.fault_or_accum_inv[55],core_bit,core_fault_or_accum_inv,55,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_056,core_logic,dut.u_core.fault_or_accum_inv[56],core_bit,core_fault_or_accum_inv,56,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_057,core_logic,dut.u_core.fault_or_accum_inv[57],core_bit,core_fault_or_accum_inv,57,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_058,core_logic,dut.u_core.fault_or_accum_inv[58],core_bit,core_fault_or_accum_inv,58,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_059,core_logic,dut.u_core.fault_or_accum_inv[59],core_bit,core_fault_or_accum_inv,59,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_060,core_logic,dut.u_core.fault_or_accum_inv[60],core_bit,core_fault_or_accum_inv,60,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_061,core_logic,dut.u_core.fault_or_accum_inv[61],core_bit,core_fault_or_accum_inv,61,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_062,core_logic,dut.u_core.fault_or_accum_inv[62],core_bit,core_fault_or_accum_inv,62,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0007_063,core_logic,dut.u_core.fault_or_accum_inv[63],core_bit,core_fault_or_accum_inv,63,core_fault_or_accum_inv,core_bit,detected,2,43,0,1,1
B0008_000,fault_detector,dut.u_fault_detector.fault_status_inv[0],fault_detector_bit,fd_fault_status_inv,0,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_001,fault_detector,dut.u_fault_detector.fault_status_inv[1],fault_detector_bit,fd_fault_status_inv,1,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_002,fault_detector,dut.u_fault_detector.fault_status_inv[2],fault_detector_bit,fd_fault_status_inv,2,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_003,fault_detector,dut.u_fault_detector.fault_status_inv[3],fault_detector_bit,fd_fault_status_inv,3,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_004,fault_detector,dut.u_fault_detector.fault_status_inv[4],fault_detector_bit,fd_fault_status_inv,4,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_005,fault_detector,dut.u_fault_detector.fault_status_inv[5],fault_detector_bit,fd_fault_status_inv,5,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_006,fault_detector,dut.u_fault_detector.fault_status_inv[6],fault_detector_bit,fd_fault_status_inv,6,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_007,fault_detector,dut.u_fault_detector.fault_status_inv[7],fault_detector_bit,fd_fault_status_inv,7,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_008,fault_detector,dut.u_fault_detector.fault_status_inv[8],fault_detector_bit,fd_fault_status_inv,8,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_009,fault_detector,dut.u_fault_detector.fault_status_inv[9],fault_detector_bit,fd_fault_status_inv,9,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_010,fault_detector,dut.u_fault_detector.fault_status_inv[10],fault_detector_bit,fd_fault_status_inv,10,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_011,fault_detector,dut.u_fault_detector.fault_status_inv[11],fault_detector_bit,fd_fault_status_inv,11,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_012,fault_detector,dut.u_fault_detector.fault_status_inv[12],fault_detector_bit,fd_fault_status_inv,12,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_013,fault_detector,dut.u_fault_detector.fault_status_inv[13],fault_detector_bit,fd_fault_status_inv,13,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_014,fault_detector,dut.u_fault_detector.fault_status_inv[14],fault_detector_bit,fd_fault_status_inv,14,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_015,fault_detector,dut.u_fault_detector.fault_status_inv[15],fault_detector_bit,fd_fault_status_inv,15,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_016,fault_detector,dut.u_fault_detector.fault_status_inv[16],fault_detector_bit,fd_fault_status_inv,16,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_017,fault_detector,dut.u_fault_detector.fault_status_inv[17],fault_detector_bit,fd_fault_status_inv,17,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_018,fault_detector,dut.u_fault_detector.fault_status_inv[18],fault_detector_bit,fd_fault_status_inv,18,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_019,fault_detector,dut.u_fault_detector.fault_status_inv[19],fault_detector_bit,fd_fault_status_inv,19,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_020,fault_detector,dut.u_fault_detector.fault_status_inv[20],fault_detector_bit,fd_fault_status_inv,20,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
B0008_021,fault_detector,dut.u_fault_detector.fault_status_inv[21],fault_detector_bit,fd_fault_status_inv,21,fd_fault_status_inv,fault_detector_bit,detected,2,50,0,1,1
